#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-24T08:26:10 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-24T08:26:10	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/A+A/615/A12/tablec&-order=I&-out=Tab&-out=Name&-out=StarID&-out=RA_ICRS&-out=DE_ICRS&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=plx&-out=e_plx&-out=Mass&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Ksmag&-out=e_Ksmag&-out=Gmag&-out=Flag&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36150012
#Name: J/A+A/615/A12
#Title: 24 nearby open clusters TGAS and HSOY reanalysis (Yen+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/a+a/615/a12	    IVOID of underlying data collection
#INFO	creator=Yen S.X.	    First author or institution
#INFO	cites=bibcode:2018A&A...615A..12Y	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/615/A12	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36150012	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H:	ICRS
#Table	J_A_A_615_A12_tablec:
#Name: J/A+A/615/A12/tablec
#Title: Membership lists for 24 clusters
#Column	Tab	(A3)	Table name (C1-C24)	[ucd=meta.id;meta.table]
#Column	Name	(a13)	Cluster name (as in table1)	[ucd=meta.id.parent]
#Column	StarID	(I19)	Gaia DR1 Source ID or Hipparcos identifier	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F12.8)	Right ascension (ICRS)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F12.8)	Declination (ICRS)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F6.2)	Proper motion in RA*cos(DE)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F5.2)	Standard error of proper motion in RA*cos(DE)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F6.2)	Proper motion in DE	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F5.2)	Standard error of proper motion in DE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	plx	(F5.2)	? Stellar parallax from TGAS or Hipparcos	[ucd=pos.parallax.trig]
#Column	e_plx	(F5.2)	? Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	Mass	(F5.2)	Stellar mass	[ucd=phys.mass]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	? Error of B magnitude	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	? Error of V magnitude	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Jmag	(F6.3)	? 2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	? Error of J magnitude	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	? 2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	? Error of H magnitude	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Ksmag	(F6.3)	? 2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Error of Ks magnitude	[ucd=stat.error;phot.mag;em.IR.K]
#Column	Gmag	(F6.3)	? Gaia G-band mean magnitude	[ucd=phot.mag;em.opt.R]
#Column	Flag	(I1)	Flag for catalog (1)	[ucd=meta.code.error]
Tab;Name;StarID;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;plx;e_plx;Mass;Bmag;e_Bmag;Vmag;e_Vmag;Jmag;e_Jmag;Hmag;e_Hmag;Ksmag;e_Ksmag;Gmag;Flag
C8 ;Collinder 65 ;3390302666403738368;080.47785507;+14.35525274; -0.24; 0.61; -5.11; 0.62;     ;     ; 1.20;      ;      ;      ;      ;10.972; 0.030;10.820; 0.030;10.744; 0.030;11.918;2
C8 ;Collinder 65 ;3390304831067254656;080.67703837;+14.36634286;  0.03; 2.22; -0.70; 2.22;     ;     ; 0.70;      ;      ;      ;      ;13.003; 0.030;12.410; 0.030;12.329; 0.030;14.851;2
C8 ;Collinder 65 ;3390316169781148800;080.46815657;+14.46802623;  1.23; 2.19; -6.79; 2.19;     ;     ; 0.70;      ;      ;      ;      ;13.147; 0.030;12.650; 0.030;12.508; 0.030;14.876;2
C8 ;Collinder 65 ;3390306033658093568;080.64530363;+14.41351855;  3.03; 2.22; -6.63; 2.22;     ;     ; 0.75;      ;      ;      ;      ;12.786; 0.030;12.337; 0.030;12.222; 0.030;14.309;2
C8 ;Collinder 65 ;3390316891335380096;080.36195057;+14.46830482;  0.65; 2.19; -6.09; 2.19;     ;     ; 0.84;      ;      ;      ;      ;12.378; 0.030;12.049; 0.030;11.942; 0.030;13.842;2
C8 ;Collinder 65 ;3390327611573747456;080.37693110;+14.60715127;  1.81; 2.19; -2.15; 2.19;     ;     ; 0.75;      ;      ;      ;      ;12.758; 0.030;12.332; 0.030;12.272; 0.030;14.258;2
C8 ;Collinder 65 ;3390310775301980928;080.60561790;+14.51344476;  0.07; 2.22; -5.57; 2.22;     ;     ; 0.84;      ;      ;      ;      ;12.350; 0.030;12.016; 0.030;11.902; 0.030;13.834;2
C8 ;Collinder 65 ;3390309916308826880;080.65027853;+14.50559111;  2.47; 2.22; -5.01; 2.22;     ;     ; 0.61;      ;      ;      ;      ;13.604; 0.030;13.021; 0.030;12.824; 0.030;15.501;2
C8 ;Collinder 65 ;3390327199257379328;080.49458934;+14.62061866; -0.74; 2.22; -3.00; 2.22;     ;     ; 0.61;      ;      ;      ;      ;13.548; 0.030;12.863; 0.030;12.741; 0.030;15.588;2
C8 ;Collinder 65 ;3390323900722032256;080.52076443;+14.58281226; -2.08; 2.22; -4.52; 2.22;     ;     ; 0.84;      ;      ;      ;      ;12.404; 0.030;12.068; 0.030;11.972; 0.030;13.902;2
C8 ;Collinder 65 ;3390325790507639552;080.53291306;+14.63820779;  2.62; 2.22; -5.90; 2.22;     ;     ; 0.85;      ;      ;      ;      ;12.208; 0.030;11.839; 0.030;11.756; 0.030;13.749;2
C8 ;Collinder 65 ;3390257036671212544;080.77979012;+14.32990864;  2.19; 2.78; -2.16; 2.78;     ;     ; 0.35;      ;      ;      ;      ;15.236; 0.050;14.476; 0.043;14.293; 0.074;18.267;2
C8 ;Collinder 65 ;3390253635056491008;080.88700364;+14.29265991; -0.32; 2.22; -4.63; 2.24;     ;     ; 0.95;      ;      ;      ;      ;11.824; 0.030;11.518; 0.030;11.444; 0.030;13.206;2
C8 ;Collinder 65 ;3390257964384120832;080.79813936;+14.36428344; -0.53; 2.22; -4.59; 2.22;     ;     ; 0.85;      ;      ;      ;      ;12.281; 0.030;11.936; 0.030;11.831; 0.030;13.750;2
C8 ;Collinder 65 ;3390305483902422272;080.72422689;+14.40728111;  0.60; 2.22; -3.69; 2.22;     ;     ; 0.68;      ;      ;      ;      ;13.284; 0.030;12.561; 0.030;12.484; 0.030;15.228;2
C8 ;Collinder 65 ;3390279301781749632;080.97013980;+14.38200886; -1.09; 2.22; -2.93; 2.23;     ;     ; 0.65;      ;      ;      ;      ;13.427; 0.030;12.780; 0.030;12.671; 0.032;15.363;2
C8 ;Collinder 65 ;3390266382520045696;081.04084627;+14.32641331; -2.61; 2.22; -2.48; 2.22;     ;     ; 0.58;      ;      ;      ;      ;13.729; 0.030;13.099; 0.030;12.930; 0.035;15.722;2
C8 ;Collinder 65 ;3390278339708973184;081.04118587;+14.36328496; -0.30; 2.22; -0.72; 2.22;     ;     ; 0.80;      ;      ;      ;      ;12.520; 0.030;12.172; 0.030;12.055; 0.030;14.046;2
C8 ;Collinder 65 ;3390278580227253888;081.04716938;+14.38954898;  1.63; 3.13; -2.62; 3.13;     ;     ; 0.22;      ;      ;      ;      ;16.146; 0.108;15.323; 0.109;15.192; 0.181;19.335;2
C8 ;Collinder 65 ;3390280710530635520;081.10027259;+14.45585204; -3.67; 2.22; -5.33; 2.23;     ;     ; 0.68;      ;      ;      ;      ;13.324; 0.030;12.726; 0.030;12.604; 0.030;15.116;2
C8 ;Collinder 65 ;3390311359417532672;080.70774996;+14.52138567; -0.26; 2.22; -2.10; 2.22;     ;     ; 0.75;      ;      ;      ;      ;12.911; 0.030;12.471; 0.030;12.368; 0.030;14.514;2
C8 ;Collinder 65 ;3390307717285562496;080.82735517;+14.50085750;  1.80; 2.22; -2.19; 2.22;     ;     ; 0.63;      ;      ;      ;      ;13.475; 0.030;12.825; 0.030;12.722; 0.030;15.469;2
C8 ;Collinder 65 ;3390331322425850112;080.86140005;+14.51957481;  0.52; 2.22; -1.34; 2.22;     ;     ; 0.63;      ;      ;      ;      ;13.470; 0.030;12.860; 0.030;12.755; 0.030;15.352;2
C8 ;Collinder 65 ;3390332112699872384;080.80903383;+14.54878977; -1.51; 2.22; -0.76; 2.22;     ;     ; 0.63;      ;      ;      ;      ;13.515; 0.030;12.922; 0.030;12.755; 0.030;15.353;2
C8 ;Collinder 65 ;3390332490657545600;080.81197003;+14.57236680; -3.51; 3.06; -6.40; 3.06;     ;     ; 0.20;      ;      ;      ;      ;16.396; 0.128;15.969; 0.180;15.274; 0.199;19.630;2
C8 ;Collinder 65 ;3390332937333652736;080.83902351;+14.59535269; -2.21; 2.22; -2.90; 2.22;     ;     ; 0.68;      ;      ;      ;      ;13.300; 0.030;12.636; 0.030;12.479; 0.030;15.248;2
C8 ;Collinder 65 ;3390332868614177536;080.85281535;+14.59643999;  0.02; 2.22; -2.53; 2.22;     ;     ; 0.63;      ;      ;      ;      ;13.517; 0.030;12.934; 0.030;12.708; 0.030;15.452;2
C8 ;Collinder 65 ;3390338125654265216;080.89101087;+14.69045590; -3.71; 2.72; -7.41; 2.72;     ;     ; 0.40;      ;      ;      ;      ;15.126; 0.050;14.367; 0.045;14.067; 0.068;17.925;2
C8 ;Collinder 65 ;3390284146504745856;080.90216264;+14.51391937;  0.48; 2.22; -2.01; 2.22;     ;     ; 0.84;      ;      ;      ;      ;12.376; 0.030;12.000; 0.030;11.901; 0.030;13.856;2
C8 ;Collinder 65 ;3390331872181334656;080.90420501;+14.57182105; -0.91; 2.22; -0.60; 2.22;     ;     ; 0.85;      ;      ;      ;      ;12.293; 0.030;11.992; 0.030;11.888; 0.030;13.674;2
C8 ;Collinder 65 ;3390331975260962560;080.90413704;+14.58312885; -0.58; 2.22; -1.02; 2.22;     ;     ; 0.60;      ;      ;      ;      ;13.711; 0.030;12.969; 0.030;12.807; 0.030;15.616;2
C8 ;Collinder 65 ;3390334758399838208;080.94808908;+14.63591096; -0.90; 2.22; -2.47; 2.22;     ;     ; 0.68;      ;      ;      ;      ;13.288; 0.030;12.643; 0.030;12.479; 0.030;15.245;2
C8 ;Collinder 65 ;3390292839518416512;081.08615258;+14.64319530;  0.96; 2.22; -2.88; 2.22;     ;     ; 0.65;      ;      ;      ;      ;13.305; 0.030;12.683; 0.030;12.567; 0.030;15.201;2
C8 ;Collinder 65 ;3390524664672545408;079.99390329;+14.68192479;  1.83; 2.19; -1.96; 2.19;     ;     ; 0.55;      ;      ;      ;      ;13.998; 0.030;13.256; 0.030;13.053; 0.030;16.108;2
C8 ;Collinder 65 ;3390529578115018112;079.94934515;+14.78124519;  0.24; 2.19; -7.70; 2.19;     ;     ; 0.75;      ;      ;      ;      ;12.727; 0.030;12.271; 0.030;12.145; 0.030;14.299;2
C8 ;Collinder 65 ;3390534319759184128;080.10284136;+14.83475943;  1.64; 2.19; -2.25; 2.19;     ;     ; 0.58;      ;      ;      ;      ;13.711; 0.030;13.032; 0.030;12.869; 0.030;15.732;2
C8 ;Collinder 65 ;3390533598204404224;080.13307803;+14.82785352;  0.24; 2.19; -9.95; 2.19;     ;     ; 0.75;      ;      ;      ;      ;12.743; 0.030;12.238; 0.030;12.123; 0.030;14.387;2
C8 ;Collinder 65 ;3390521228698594816;080.19566753;+14.78043716; -0.40; 2.19; -6.74; 2.19;     ;     ; 0.90;      ;      ;      ;      ;12.095; 0.030;11.740; 0.030;11.616; 0.030;13.562;2
C8 ;Collinder 65 ;3390533976161840768;080.21145592;+14.87185374;  2.29; 2.19; -2.39; 2.19;     ;     ; 0.61;      ;      ;      ;      ;13.635; 0.030;12.943; 0.030;12.812; 0.030;15.505;2
C8 ;Collinder 65 ;3390532911010559872;080.00158184;+14.91878236;  0.58; 2.19; -4.33; 2.19;     ;     ; 0.68;      ;      ;      ;      ;13.217; 0.030;12.610; 0.030;12.520; 0.030;15.053;2
C8 ;Collinder 65 ;3390585618849333248;079.83374868;+15.05963728;  0.85; 2.77; -4.42; 2.77;     ;     ; 0.30;      ;      ;      ;      ;15.645; 0.050;14.952; 0.064;14.701; 0.079;18.545;2
C8 ;Collinder 65 ;3390580430528628992;079.92878884;+14.96572442; -0.95; 2.20; -0.85; 2.21;     ;     ; 0.70;      ;      ;      ;      ;13.123; 0.030;12.570; 0.030;12.407; 0.030;14.935;2
C8 ;Collinder 65 ;3390587989671090304;079.93950925;+15.05817803; -1.82; 0.83; -5.45; 0.76;     ;     ; 0.90;      ;      ;      ;      ;12.206; 0.030;11.924; 0.030;11.796; 0.030;13.459;2
C8 ;Collinder 65 ;3390537755732742400;080.09712565;+14.89209777; -4.70; 2.19; -4.50; 2.19;     ;     ; 0.84;      ;      ;      ;      ;12.427; 0.030;12.047; 0.030;11.944; 0.030;13.831;2
C8 ;Collinder 65 ;3390538442927507968;080.09043951;+14.93797973; -0.40; 2.19; -3.73; 2.19;     ;     ; 0.85;      ;      ;      ;      ;12.312; 0.030;11.983; 0.030;11.885; 0.030;13.749;2
C8 ;Collinder 65 ;3390535522349748736;080.24511949;+14.88911179;  2.31; 2.19; -4.51; 2.19;     ;     ; 0.80;      ;      ;      ;      ;12.659; 0.030;12.235; 0.030;12.152; 0.030;14.211;2
C8 ;Collinder 65 ;3390539473719657344;080.08351014;+14.98169675; -1.01; 2.19; -2.26; 2.19;     ;     ; 0.75;      ;      ;      ;      ;12.892; 0.030;12.320; 0.030;12.189; 0.030;14.707;2
C8 ;Collinder 65 ;3390541294786670464;080.09313825;+15.02310994; -1.58; 2.19; -2.25; 2.19;     ;     ; 0.75;      ;      ;      ;      ;12.902; 0.030;12.433; 0.030;12.295; 0.030;14.576;2
C8 ;Collinder 65 ;3390541019907928832;080.11182544;+15.00432287;  3.90; 2.19; -6.66; 2.19;     ;     ; 0.70;      ;      ;      ;      ;13.126; 0.030;12.625; 0.030;12.552; 0.030;14.779;2
C8 ;Collinder 65 ;3390537480855277184;080.24735589;+14.98308059;  1.82; 2.19; -1.82; 2.19;     ;     ; 0.61;      ;      ;      ;      ;13.628; 0.030;12.990; 0.030;12.809; 0.030;15.541;2
C8 ;Collinder 65 ;3390540470152546304;080.20100339;+15.00823857; -1.57; 2.19; -5.57; 2.19;     ;     ; 0.63;      ;      ;      ;      ;13.517; 0.030;12.874; 0.030;12.739; 0.030;15.413;2
C8 ;Collinder 65 ;3390541535304476032;080.14875458;+15.04109801;  0.30; 2.19; -4.69; 2.19;     ;     ; 0.61;      ;      ;      ;      ;13.538; 0.030;12.830; 0.030;12.651; 0.030;15.565;2
C8 ;Collinder 65 ;3390541500944732160;080.16806126;+15.03710927;  2.07; 2.19; -2.24; 2.19;     ;     ; 0.70;      ;      ;      ;      ;13.069; 0.030;12.573; 0.030;12.468; 0.030;14.850;2
C8 ;Collinder 65 ;3390541878902401280;080.16026057;+15.07034702;  0.17; 2.15; -5.15; 2.16;     ;     ; 0.63;      ;      ;      ;      ;13.508; 0.030;12.811; 0.030;12.656; 0.030;15.516;2
C8 ;Collinder 65 ;3390608983471679744;079.76804286;+15.27418545; -4.81; 2.78; -6.09; 2.78;     ;     ; 0.25;      ;      ;      ;      ;15.892; 0.064;15.106; 0.076;14.842; 0.085;18.971;2
C8 ;Collinder 65 ;3393614979542359552;079.73518609;+15.41418140; -0.41; 2.15; -1.52; 2.15;     ;     ; 0.68;      ;      ;      ;      ;13.282; 0.030;12.584; 0.030;12.454; 0.030;15.249;2
C8 ;Collinder 65 ;3393638653402122880;079.80851249;+15.45193194; -0.89; 2.15; -3.57; 2.15;     ;     ; 0.65;      ;      ;      ;      ;13.336; 0.030;12.710; 0.030;12.538; 0.030;15.289;2
C8 ;Collinder 65 ;3390604241827333120;079.84841694;+15.15988314;  1.14; 2.15; -2.29; 2.15;     ;     ; 0.80;      ;      ;      ;      ;12.571; 0.030;12.231; 0.030;12.123; 0.030;13.974;2
C8 ;Collinder 65 ;3390594483662021376;079.99865770;+15.21450363; -1.04; 2.15; -1.49; 2.15;     ;     ; 0.69;      ;      ;      ;      ;13.173; 0.030;12.575; 0.030;12.407; 0.030;15.042;2
C8 ;Collinder 65 ;3390590051255672448;080.08352904;+15.13282491;  0.06; 2.15; -3.97; 2.15;     ;     ; 0.70;      ;      ;      ;      ;13.090; 0.030;12.556; 0.030;12.420; 0.030;14.836;2
C8 ;Collinder 65 ;3390566171237541888;080.24401076;+15.16160961; -1.40; 2.15; -0.70; 2.16;     ;     ; 0.61;      ;      ;      ;      ;13.609; 0.030;12.945; 0.030;12.765; 0.030;15.550;2
C8 ;Collinder 65 ;3390614515389510272;080.14039940;+15.23124556; -2.07; 2.15; -2.81; 2.15;     ;     ; 0.58;      ;      ;      ;      ;13.670; 0.030;12.952; 0.030;12.743; 0.030;15.844;2
C8 ;Collinder 65 ;3390607883960092672;079.90826220;+15.30938356;  2.35; 2.15; -9.62; 2.15;     ;     ; 0.68;      ;      ;      ;      ;13.251; 0.030;12.606; 0.030;12.468; 0.030;15.131;2
C8 ;Collinder 65 ;3390635406110023936;079.92750198;+15.42486432;  4.81; 1.88; -4.05; 1.49; 1.03; 0.28; 1.25;12.842; 0.337;12.395; 0.273;10.774; 0.030;10.605; 0.030;10.541; 0.030;11.718;1
C8 ;Collinder 65 ;3390618879075895552;080.08122077;+15.30348028; -0.82; 2.15; -1.30; 2.15;     ;     ; 0.69;      ;      ;      ;      ;13.229; 0.030;12.629; 0.030;12.512; 0.030;14.989;2
C8 ;Collinder 65 ;3390619703709615104;080.22664856;+15.32426375;  0.69; 2.15; -1.09; 2.15;     ;     ; 0.68;      ;      ;      ;      ;13.225; 0.030;12.648; 0.030;12.526; 0.030;15.007;2
C8 ;Collinder 65 ;3390640010315661184;080.13076101;+15.46682353;  0.59; 2.15; -1.84; 2.15;     ;     ; 0.63;      ;      ;      ;      ;13.465; 0.030;12.832; 0.030;12.654; 0.030;15.393;2
C8 ;Collinder 65 ;3390640113394200320;080.13687407;+15.48739865;  2.12; 2.15; -5.34; 2.15;     ;     ; 1.00;      ;      ;      ;      ;11.793; 0.030;11.481; 0.030;11.428; 0.030;12.963;2
C8 ;Collinder 65 ;3390638876444254976;080.15682029;+15.43240383; -1.11; 2.15; -6.06; 2.15;     ;     ; 0.75;      ;      ;      ;      ;12.746; 0.030;12.275; 0.030;12.194; 0.030;14.274;2
C8 ;Collinder 65 ;3390330738310590464;080.49056421;+14.75933044; -0.54; 2.19; -1.59; 2.19;     ;     ; 0.60;      ;      ;      ;      ;13.670; 0.030;12.985; 0.030;12.843; 0.030;15.683;2
C8 ;Collinder 65 ;3390354068572950656;080.54936061;+14.76754824;  0.58; 2.22; -1.43; 2.22;     ;     ; 0.65;      ;      ;      ;      ;13.286; 0.030;12.587; 0.030;12.435; 0.030;15.349;2
C8 ;Collinder 65 ;3390353037780762368;080.61693247;+14.73128749;  1.65; 2.22; -3.86; 2.22;     ;     ; 0.65;      ;      ;      ;      ;13.369; 0.030;12.865; 0.030;12.710; 0.030;15.197;2
C8 ;Collinder 65 ;3390349842324492288;080.65894590;+14.71374086; -0.43; 2.22; -2.29; 2.22;     ;     ; 0.70;      ;      ;      ;      ;13.118; 0.030;12.622; 0.030;12.512; 0.030;14.866;2
C8 ;Collinder 65 ;3390354347744499968;080.52164479;+14.79024284;  0.66; 2.22; -5.87; 2.22;     ;     ; 0.40;      ;      ;      ;      ;14.944; 0.041;14.174; 0.050;14.019; 0.067;17.620;2
C8 ;Collinder 65 ;3390356198876082816;080.64291317;+14.83929522;  0.06; 2.22; -3.61; 2.22;     ;     ; 0.75;      ;      ;      ;      ;12.855; 0.030;12.403; 0.030;12.317; 0.030;14.394;2
C8 ;Collinder 65 ;3390355030645704960;080.58074033;+14.84801318;  2.97; 3.11; -5.18; 3.11;     ;     ; 0.16;      ;      ;      ;      ;16.483; 0.133;15.533; 0.150;15.390; 0.203;20.107;2
C8 ;Collinder 65 ;3390546964142643200;080.46042519;+14.91195488;  2.81; 2.15; -4.97; 1.65; 0.94; 0.37; 1.40;11.473; 0.096;11.041; 0.104;10.375; 0.030;10.275; 0.030;10.211; 0.030;11.097;1
C8 ;Collinder 65 ;3390548235452960768;080.45431644;+14.98342521;  1.87; 2.19; -5.97; 2.19;     ;     ; 0.84;      ;      ;      ;      ;12.380; 0.030;12.000; 0.030;11.923; 0.030;13.814;2
C8 ;Collinder 65 ;3390564625048182016;080.26969392;+15.07438616; -2.80; 2.15; -1.63; 2.15;     ;     ; 0.80;      ;      ;      ;      ;12.534; 0.030;12.212; 0.030;12.098; 0.030;13.881;2
C8 ;Collinder 65 ;3390561841909376128;080.43357824;+15.04392586;  1.29; 2.19; -0.44; 2.19;     ;     ; 0.70;      ;      ;      ;      ;13.133; 0.030;12.485; 0.030;12.336; 0.030;15.046;2
C8 ;Collinder 65 ;3390549094446883200;080.49839167;+15.00521620; -3.44; 2.22; -8.21; 2.22;     ;     ; 0.55;      ;      ;      ;      ;13.989; 0.030;13.266; 0.030;13.131; 0.030;16.194;2
C8 ;Collinder 65 ;3390351147994547200;080.78007016;+14.76779049; -0.07; 2.22; -8.23; 2.22;     ;     ; 0.80;      ;      ;      ;      ;12.663; 0.030;12.266; 0.030;12.149; 0.030;14.094;2
C8 ;Collinder 65 ;3390339431323765248;080.84079383;+14.73347511; -2.02; 2.22; -2.69; 2.22;     ;     ; 0.70;      ;      ;      ;      ;13.001; 0.030;12.457; 0.030;12.348; 0.030;14.789;2
C8 ;Collinder 65 ;3390345581717600896;080.88276634;+14.79305931; -1.50; 2.22; -2.42; 2.22;     ;     ; 0.68;      ;      ;      ;      ;13.253; 0.030;12.625; 0.030;12.465; 0.030;15.238;2
C8 ;Collinder 65 ;3390355236803409408;080.70419265;+14.82044610; -1.26; 2.22; -9.60; 2.22;     ;     ; 0.75;      ;      ;      ;      ;12.800; 0.030;12.264; 0.030;12.173; 0.030;14.380;2
C8 ;Collinder 65 ;3390359222533820800;080.83576792;+14.89549677;  3.09; 2.85; -8.39; 2.85;     ;     ; 0.30;      ;      ;      ;      ;15.744; 0.071;15.131; 0.089;14.722; 0.128;18.673;2
C8 ;Collinder 65 ;3390343004736287360;081.07642778;+14.75291778; -1.80; 2.22; -7.72; 2.22;     ;     ; 0.75;      ;      ;      ;      ;12.923; 0.030;12.464; 0.030;12.395; 0.030;14.371;2
C8 ;Collinder 65 ;3390346406350649216;081.04027401;+14.81058447;  0.23; 2.22; -4.49; 2.22;     ;     ; 0.70;      ;      ;      ;      ;13.074; 0.030;12.450; 0.030;12.281; 0.030;14.910;2
C8 ;Collinder 65 ;3390356954790323456;080.69549781;+14.90182663; -1.61; 2.22; -6.74; 2.22;     ;     ; 0.84;      ;      ;      ;      ;12.437; 0.030;12.072; 0.030;12.019; 0.030;13.834;2
C8 ;Collinder 65 ;3390361868233684096;080.80284706;+14.90729486; -1.75; 2.22; -6.71; 2.22;     ;     ; 0.49;      ;      ;      ;      ;14.508; 0.037;13.738; 0.041;13.435; 0.043;16.996;2
C8 ;Collinder 65 ;3390362452349261312;080.83585889;+14.94111956; -3.33; 2.22; -2.62; 2.22;     ;     ; 0.60;      ;      ;      ;      ;13.677; 0.030;13.047; 0.030;12.901; 0.030;15.570;2
C8 ;Collinder 65 ;3390360906160234624;080.89212670;+14.93650810; -2.19; 2.22; -9.18; 2.22;     ;     ; 0.84;      ;      ;      ;      ;12.406; 0.030;12.042; 0.030;11.951; 0.030;13.737;2
C8 ;Collinder 65 ;3390363517500348800;080.79936694;+14.98060750;  0.14; 2.22; -2.52; 2.22;     ;     ; 0.85;      ;      ;      ;      ;12.359; 0.030;12.002; 0.030;11.902; 0.030;13.701;2
C8 ;Collinder 65 ;3390551259109962624;080.68905620;+15.00100017; -0.26; 2.22; -3.69; 2.22;     ;     ; 0.90;      ;      ;      ;      ;12.088; 0.030;11.792; 0.030;11.729; 0.030;13.353;2
C8 ;Collinder 65 ;3390360493844181248;081.00211376;+14.95163001; -0.10; 2.22; -6.71; 2.22;     ;     ; 0.65;      ;      ;      ;      ;13.458; 0.030;12.806; 0.030;12.675; 0.030;15.310;2
C8 ;Collinder 65 ;3390740065874217728;080.96850797;+15.04812761; -2.54; 2.17; -3.09; 2.17;     ;     ; 0.70;      ;      ;      ;      ;13.098; 0.030;12.556; 0.030;12.456; 0.030;14.834;2
C8 ;Collinder 65 ;3390740306392385664;080.92096154;+15.06620804;  1.16; 2.17; -9.36; 2.17;     ;     ; 0.75;      ;      ;      ;      ;12.861; 0.030;12.420; 0.030;12.289; 0.030;14.378;2
C8 ;Collinder 65 ;3390740821788484864;080.96258058;+15.09963539;  0.20; 2.17; -7.59; 2.17;     ;     ; 0.45;      ;      ;      ;      ;14.760; 0.037;14.000; 0.043;13.796; 0.050;17.417;2
C8 ;Collinder 65 ;3390565896359097088;080.27243066;+15.14014696;  0.44; 2.15; -7.15; 2.15;     ;     ; 0.53;      ;      ;      ;      ;14.239; 0.030;13.420; 0.032;13.234; 0.030;16.590;2
C8 ;Collinder 65 ;3390566686633097472;080.32563628;+15.15801947; -0.73; 2.15; -0.40; 2.15;     ;     ; 0.61;      ;      ;      ;      ;13.661; 0.030;12.955; 0.030;12.809; 0.030;15.540;2
C8 ;Collinder 65 ;3390567545626581888;080.31251003;+15.18530962; -2.54; 2.15; -2.87; 2.15;     ;     ; 0.68;      ;      ;      ;      ;13.324; 0.030;12.643; 0.030;12.401; 0.030;15.256;2
C8 ;Collinder 65 ;3390567098949336704;080.34095097;+15.16653453; -1.05; 2.15; -2.05; 2.15;     ;     ; 0.68;      ;      ;      ;      ;13.250; 0.030;12.618; 0.030;12.487; 0.030;15.077;2
C8 ;Collinder 65 ;3390566858431168640;080.37135250;+15.15925862; -2.91; 2.22; -2.18; 2.18;     ;     ; 0.68;      ;      ;      ;      ;13.317; 0.030;12.679; 0.030;12.529; 0.030;15.203;2
C8 ;Collinder 65 ;3390567751784364160;080.29809907;+15.19636886;  1.18; 2.15; -2.38; 2.15;     ;     ; 1.00;      ;      ;      ;      ;11.659; 0.030;11.309; 0.030;11.263; 0.030;12.859;2
