#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-10T23:59:19 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-10T23:59:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/349/1278/chip2&-order=I&-out=MPF&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Imag&-out=e_Imag&-out=xpos&-out=ypos&-out=RAdeg&-out=DEdeg&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_73491278
#Name: J/MNRAS/349/1278
#Title: BVI photometry of M22 (Monaco+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/mnras/349/1278	    IVOID of underlying data collection
#INFO	creator=Monaco L.	    First author or institution
#INFO	cites=bibcode:2004MNRAS.349.1278M	    Article or Data origin sources
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/349/1278	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.73491278	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-06-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_349_1278_chip2:
#Name: J/MNRAS/349/1278/chip2
#Title: *Photometry of stars in Chip #2
#Column	_RAJ2000	(F13.9)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F13.9)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	MPF	(I5)	Star Sequencial Identifier, Cl* NGC 6656 MPF NNNN in Simbad	[ucd=meta.id;meta.main]
#Column	Bmag	(F6.3)	B-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	Formal DAOPHOT errors associated to the B-band magnitude	[ucd=stat.error]
#Column	Vmag	(F6.3)	V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	Formal DAOPHOT errors associated to the V-band magnitude	[ucd=stat.error]
#Column	Imag	(F6.3)	I-band magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F6.3)	Formal DAOPHOT errors associated to the I-band magnitude	[ucd=stat.error]
#Column	xpos	(F8.3)	x star coordinates in the pixel coordinate system	[ucd=pos.cartesian.x;instr.det]
#Column	ypos	(F8.3)	y star coordinates in the pixel coordinate system	[ucd=pos.cartesian.y;instr.det]
#Column	RAdeg	(F11.7)	Right Ascension J2000 (decimal degrees)	[ucd=pos.eq.ra;meta.main]
#Column	DEdeg	(F11.7)	Declination J2000 (decimal degrees)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;MPF;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag;xpos;ypos;RAdeg;DEdeg
279.170767700;-23.894004000; 7147;18.402; 0.009;17.579; 0.009;16.575; 0.011;  53.267;2271.828;279.1707677;-23.8940040
279.100685200;-23.931145500; 7148;18.436; 0.016;17.564; 0.014;16.502; 0.022;1023.242;1713.013;279.1006852;-23.9311455
279.073932200;-23.881979500; 7149;18.345; 0.009;17.546; 0.010;16.394; 0.009;1391.698;2457.437;279.0739322;-23.8819795
279.118145700;-23.908604000; 7150;18.248; 0.012;17.577; 0.017;16.313; 0.010; 781.220;2053.218;279.1181457;-23.9086040
279.116584900;-23.899869600; 7151; 0.000; 0.000;17.564; 0.066;16.510; 0.053; 802.525;2185.357;279.1165849;-23.8998696
279.085128500;-23.800596100; 7152;18.403; 0.008;17.566; 0.009;16.555; 0.010;1234.651;3687.711;279.0851285;-23.8005961
279.094421400;-23.802777900; 7153;18.486; 0.009;17.559; 0.009;16.414; 0.013;1106.145;3654.386;279.0944214;-23.8027779
279.083727200;-23.870513000; 7154;18.436; 0.010;17.547; 0.010;16.472; 0.009;1255.955;2630.491;279.0837272;-23.8705130
279.120287400;-23.878835900; 7155;18.490; 0.010;17.575; 0.015;16.599; 0.012; 750.681;2503.280;279.1202874;-23.8788359
279.080904700;-23.922064400; 7156;18.302; 0.010;17.545; 0.012;16.380; 0.011;1296.382;1851.044;279.0809047;-23.9220644
279.167321900;-23.939656400; 7157;17.753; 0.007;17.612; 0.008;17.426; 0.010; 102.568;1581.638;279.1673219;-23.9396564
279.073435100;-23.942417300; 7158;18.468; 0.018;17.571; 0.017;16.571; 0.025;1400.162;1543.533;279.0734351;-23.9424173
279.052388900;-23.873976900; 7159;18.440; 0.010;17.567; 0.011;16.457; 0.016;1689.369;2579.166;279.0523889;-23.8739769
279.084436700;-23.910116700; 7160;18.729; 0.017;17.552; 0.041;16.271; 0.028;1247.234;2031.590;279.0844367;-23.9101167
279.137466700;-23.803876200; 7161;18.465; 0.009;17.564; 0.009;16.489; 0.011; 510.660;3636.124;279.1374667;-23.8038762
279.056966500;-23.963368100; 7162;18.351; 0.011;17.563; 0.011;16.567; 0.016;1628.268;1227.273;279.0569665;-23.9633681
279.141842000;-23.900684700; 7163; 0.000; 0.000;17.629; 0.021;16.697; 0.020; 453.389;2172.030;279.1418420;-23.9006847
279.112074100;-23.964817500; 7164;18.531; 0.016;17.514; 0.020;16.560; 0.020; 866.863;1203.410;279.1120741;-23.9648175
279.127636200;-24.016609600; 7165;18.349; 0.008;17.568; 0.008;16.528; 0.009; 653.502; 419.627;279.1276362;-24.0166096
279.140367600;-23.971414200; 7166;18.706; 0.008;17.554; 0.009;16.302; 0.008; 476.143;1102.542;279.1403676;-23.9714142
279.031065700;-23.912600100; 7167;18.298; 0.007;17.565; 0.008;16.441; 0.008;1985.047;1995.782;279.0310657;-23.9126001
279.075771400;-23.906019500; 7168;18.415; 0.021;17.673; 0.021;16.270; 0.015;1366.907;2093.848;279.0757714;-23.9060195
279.148101900;-23.924915600; 7169;18.396; 0.009;17.560; 0.009;16.449; 0.011; 367.683;1805.359;279.1481019;-23.9249156
279.101078400;-23.928718600; 7170;18.354; 0.022;17.574; 0.023;16.612; 0.034;1017.737;1749.697;279.1010784;-23.9287186
279.114775900;-23.933124700; 7171;18.557; 0.018;17.580; 0.020;16.716; 0.019; 828.556;1682.554;279.1147759;-23.9331247
279.147194900;-23.887016200; 7172;18.406; 0.013;17.576; 0.015;16.667; 0.009; 378.921;2378.500;279.1471949;-23.8870162
279.120193400;-23.864768600; 7173;18.365; 0.008;17.581; 0.009;16.538; 0.009; 751.539;2716.006;279.1201934;-23.8647686
279.057851400;-23.897657800; 7174;18.306; 0.008;17.567; 0.009;16.486; 0.010;1614.421;2220.894;279.0578514;-23.8976578
279.086821400;-23.908077400; 7175; 0.000; 0.000;17.579; 0.056;16.742; 0.031;1214.213;2062.343;279.0868214;-23.9080774
279.117343600;-23.931275400; 7176;18.378; 0.016;17.568; 0.045;16.533; 0.012; 793.012;1710.420;279.1173436;-23.9312754
279.079734800;-23.919658200; 7177;18.287; 0.009;17.554; 0.016;16.262; 0.016;1312.487;1887.471;279.0797348;-23.9196582
279.074495100;-23.978028600; 7178;18.288; 0.008;17.572; 0.008;16.602; 0.008;1386.454;1004.997;279.0744951;-23.9780286
279.149981200;-23.877320600; 7179;18.364; 0.008;17.564; 0.009;16.459; 0.011; 340.063;2524.998;279.1499812;-23.8773206
279.036705500;-23.966287100; 7180;18.395; 0.012;17.513; 0.016;16.368; 0.018;1908.290;1183.774;279.0367055;-23.9662871
279.087815600;-23.927361300; 7181;18.443; 0.017;17.534; 0.018;16.475; 0.018;1201.007;1770.703;279.0878156;-23.9273613
279.149771800;-23.957305300; 7182;18.390; 0.008;17.568; 0.008;16.522; 0.008; 345.721;1315.505;279.1497718;-23.9573053
279.172886900;-23.940679900; 7183;18.603; 0.008;17.579; 0.009;16.352; 0.008;  25.697;1565.917;279.1728869;-23.9406799
279.107479400;-23.891735200; 7184;18.588; 0.026;17.778; 0.030;16.194; 0.018; 928.158;2308.710;279.1074794;-23.8917352
279.145821700;-24.005364300; 7185;18.316; 0.008;17.568; 0.008;16.507; 0.008; 401.944; 588.939;279.1458217;-24.0053643
279.056141000;-23.822977800; 7186;18.388; 0.008;17.565; 0.008;16.447; 0.008;1636.240;3350.243;279.0561410;-23.8229778
279.092988100;-24.021271500; 7187;18.382; 0.008;17.577; 0.009;16.656; 0.009;1132.186; 350.443;279.0929881;-24.0212715
279.169092800;-23.897375800; 7188;18.394; 0.008;17.566; 0.008;16.484; 0.010;  76.546;2220.914;279.1690928;-23.8973758
279.081504000;-23.925666100; 7189;18.428; 0.017;17.566; 0.016;16.449; 0.019;1288.197;1796.559;279.0815040;-23.9256661
279.061963000;-23.925239500; 7190;18.299; 0.009;17.567; 0.009;16.477; 0.012;1558.273;1803.676;279.0619630;-23.9252395
279.172414000;-24.006527800; 7191;18.316; 0.008;17.571; 0.008;16.485; 0.009;  34.668; 570.211;279.1724140;-24.0065278
279.137097300;-23.866223900; 7192;18.392; 0.009;17.569; 0.009;16.521; 0.009; 517.838;2693.329;279.1370973;-23.8662239
279.088597800;-23.817660600; 7193;18.377; 0.018;17.573; 0.016;16.566; 0.021;1187.130;3429.541;279.0885978;-23.8176606
279.143842900;-23.848511100; 7194;18.418; 0.008;17.567; 0.008;16.472; 0.009; 423.960;2960.903;279.1438429;-23.8485111
279.105064000;-23.912292100; 7195; 0.000; 0.000;17.574; 0.060;16.595; 0.027; 962.163;1997.945;279.1050640;-23.9122921
279.117684200;-24.036546200; 7196;18.360; 0.007;17.572; 0.008;16.561; 0.008; 791.577; 118.543;279.1176842;-24.0365462
279.096423000;-23.933915800; 7197;18.441; 0.017;17.588; 0.015;16.580; 0.025;1082.230;1671.277;279.0964230;-23.9339158
279.070607800;-23.973173300; 7198;18.329; 0.008;17.572; 0.008;16.558; 0.008;1440.035;1078.549;279.0706078;-23.9731733
279.131010100;-23.935520800; 7199;18.348; 0.017;17.574; 0.016;16.587; 0.028; 604.265;1645.687;279.1310101;-23.9355208
279.064078100;-23.836727500; 7200;18.353; 0.008;17.572; 0.008;16.532; 0.009;1526.798;3142.061;279.0640781;-23.8367275
279.102699400;-23.886334500; 7201;18.297; 0.011;17.695; 0.017;16.441; 0.010; 994.084;2390.555;279.1026994;-23.8863345
279.050822500;-24.007384900; 7202;18.718; 0.012;17.575; 0.013;16.475; 0.015;1714.215; 561.867;279.0508225;-24.0073849
279.077596400;-23.929306200; 7203;18.254; 0.021;17.579; 0.022;16.655; 0.021;1342.303;1741.652;279.0775964;-23.9293062
279.084878800;-23.885706100; 7204;18.540; 0.013;17.526; 0.013;16.451; 0.012;1240.451;2400.704;279.0848788;-23.8857061
279.121994500;-23.920377800; 7205; 0.000; 0.000;17.577; 0.019;16.570; 0.010; 728.388;1875.029;279.1219945;-23.9203778
279.083334900;-23.866123600; 7206;18.463; 0.013;17.574; 0.015;16.494; 0.019;1261.260;2696.879;279.0833349;-23.8661236
279.136605600;-23.840346300; 7207;18.427; 0.009;17.576; 0.010;16.610; 0.009; 523.780;3084.664;279.1366056;-23.8403463
279.088940800;-23.912430000; 7208;18.429; 0.012;17.510; 0.013;16.337; 0.014;1185.038;1996.448;279.0889408;-23.9124300
279.091233700;-23.963282800; 7209;18.397; 0.012;17.599; 0.012;16.538; 0.013;1154.779;1227.388;279.0912337;-23.9632828
279.094333800;-23.904966500; 7210;18.733; 0.051;17.575; 0.043;16.568; 0.030;1110.277;2109.115;279.0943338;-23.9049665
279.086127300;-23.913712400; 7211; 0.000; 0.000;17.576; 0.049;16.584; 0.027;1223.964;1977.156;279.0861273;-23.9137124
279.145924900;-23.859705000; 7212;18.340; 0.010;17.573; 0.009;16.559; 0.011; 395.548;2791.545;279.1459249;-23.8597050
279.079277300;-23.929995600; 7213;18.505; 0.021;17.637; 0.023;16.476; 0.049;1319.090;1731.168;279.0792773;-23.9299956
279.120289600;-23.920473700; 7214;18.507; 0.015;17.515; 0.017;16.606; 0.027; 751.956;1873.645;279.1202896;-23.9204737
279.057702100;-23.914047200; 7215;18.399; 0.010;17.574; 0.011;16.541; 0.012;1616.889;1973.062;279.0577021;-23.9140472
279.089816600;-23.864664700; 7216;18.429; 0.010;17.568; 0.011;16.473; 0.010;1171.590;2718.711;279.0898166;-23.8646647
279.035234200;-23.780700000; 7217;18.576; 0.013;17.564; 0.015;16.430; 0.010;1924.497;3990.222;279.0352342;-23.7807000
279.060486700;-23.896445600; 7218;18.574; 0.015;17.575; 0.026;16.645; 0.018;1577.960;2239.138;279.0604867;-23.8964456
279.073551100;-23.937507500; 7219;18.839; 0.010;17.549; 0.014;16.061; 0.008;1398.429;1617.773;279.0735511;-23.9375075
279.117500900;-23.927158200; 7220;18.457; 0.062;17.577; 0.051;16.601; 0.020; 790.709;1772.673;279.1175009;-23.9271582
279.103205200;-23.898455800; 7221;18.318; 0.053;17.571; 0.072;16.487; 0.038; 987.448;2207.242;279.1032052;-23.8984558
279.130436200;-23.825120300; 7222;18.355; 0.008;17.576; 0.009;16.527; 0.008; 608.614;3315.156;279.1304362;-23.8251203
279.036776500;-23.941103800; 7223;18.312; 0.011;17.573; 0.009;16.539; 0.010;1906.745;1564.585;279.0367765;-23.9411038
279.096668200;-23.908180900; 7224;18.317; 0.023;17.947; 0.034;16.242; 0.023;1078.100;2060.423;279.0966682;-23.9081809
279.129176100;-23.920802800; 7225;18.343; 0.011;17.576; 0.014;16.413; 0.010; 629.137;1868.321;279.1291761;-23.9208028
279.151952000;-23.889124300; 7226;18.473; 0.011;17.578; 0.010;16.540; 0.019; 313.224;2346.424;279.1519520;-23.8891243
279.076860500;-23.934526900; 7227;18.201; 0.015;17.466; 0.015;16.433; 0.009;1352.613;1662.731;279.0768605;-23.9345269
279.092121100;-23.837079800; 7228;18.424; 0.008;17.574; 0.009;16.505; 0.010;1138.941;3135.760;279.0921211;-23.8370798
279.084902800;-23.907891800; 7229;18.365; 0.019;17.653; 0.025;16.472; 0.021;1240.730;2065.217;279.0849028;-23.9078918
279.082008800;-24.027276000; 7230;18.775; 0.010;17.558; 0.010;16.220; 0.009;1283.988; 260.036;279.0820088;-24.0272760
279.142138300;-23.936812100; 7231;18.361; 0.008;17.576; 0.009;16.532; 0.009; 450.512;1625.711;279.1421383;-23.9368121
279.145000100;-23.951756000; 7232;18.330; 0.009;17.574; 0.011;16.447; 0.009; 411.469;1399.617;279.1450001;-23.9517560
279.157321200;-23.965588700; 7233;18.360; 0.008;17.577; 0.008;16.544; 0.009; 241.696;1189.928;279.1573212;-23.9655887
279.078796500;-23.863558800; 7234;18.476; 0.015;17.578; 0.014;16.499; 0.022;1323.947;2735.823;279.0787965;-23.8635588
279.033132900;-23.906227300; 7235;18.572; 0.008;17.566; 0.012;16.383; 0.008;1956.333;2092.086;279.0331329;-23.9062273
279.076959900;-23.951471800; 7236;18.400; 0.009;17.579; 0.010;16.584; 0.012;1351.692;1406.493;279.0769599;-23.9514718
279.093625200;-23.891216700; 7237; 0.000; 0.000;17.499; 0.020;16.675; 0.034;1119.681;2317.061;279.0936252;-23.8912167
279.139756000;-23.920433500; 7238;18.369; 0.013;17.580; 0.011;16.595; 0.018; 482.888;1873.479;279.1397560;-23.9204335
279.053452500;-23.848949100; 7239;18.374; 0.008;17.576; 0.009;16.512; 0.009;1674.057;2957.596;279.0534525;-23.8489491
279.138658200;-23.954718400; 7240;18.378; 0.008;17.576; 0.008;16.502; 0.008; 499.205;1355.080;279.1386582;-23.9547184
279.144138300;-23.978241600; 7241;18.618; 0.015;17.566; 0.014;16.321; 0.013; 424.276; 999.147;279.1441383;-23.9782416
279.158559500;-23.913172900; 7242;18.436; 0.008;17.579; 0.009;16.611; 0.008; 222.725;1982.489;279.1585595;-23.9131729
279.055297800;-23.832555400; 7243;18.343; 0.008;17.579; 0.008;16.582; 0.009;1648.137;3205.439;279.0552978;-23.8325554
279.102307400;-23.919541900; 7244;18.452; 0.023;17.563; 0.066;16.257; 0.016;1000.481;1888.418;279.1023074;-23.9195419
279.050447100;-23.830076100; 7245;18.351; 0.008;17.575; 0.008;16.492; 0.009;1715.171;3243.088;279.0504471;-23.8300761
279.119764700;-23.867968800; 7246;18.341; 0.009;17.581; 0.010;16.600; 0.011; 757.568;2667.630;279.1197647;-23.8679688
279.079592900;-23.950573600; 7247;18.359; 0.009;17.577; 0.009;16.532; 0.014;1315.283;1419.984;279.0795929;-23.9505736
279.082944800;-24.037604600; 7248;18.890; 0.008;17.557; 0.008;16.121; 0.008;1271.343; 103.819;279.0829448;-24.0376046
279.081064300;-23.904845600; 7249;18.291; 0.015;17.590; 0.014;16.419; 0.015;1293.708;2111.416;279.0810643;-23.9048456
279.098315700;-23.861805300; 7250;18.424; 0.008;17.599; 0.011;16.492; 0.009;1053.981;2761.641;279.0983157;-23.8618053
279.109377800;-23.872383700; 7251;18.244; 0.009;17.528; 0.012;16.381; 0.009; 901.329;2601.266;279.1093778;-23.8723837
279.128835200;-23.905576500; 7252;18.304; 0.010;17.591; 0.012;16.483; 0.010; 633.357;2098.581;279.1288352;-23.9055765
279.157610600;-23.958168800; 7253;18.416; 0.010;17.574; 0.011;16.517; 0.009; 237.434;1302.117;279.1576106;-23.9581688
279.091952200;-23.930655100; 7254; 0.000; 0.000;17.572; 0.045;16.385; 0.034;1143.927;1720.747;279.0919522;-23.9306551
279.079629000;-23.907929800; 7255;18.614; 0.022;17.580; 0.054;16.552; 0.023;1313.633;2064.827;279.0796290;-23.9079298
279.030691700;-23.888147600; 7256;18.510; 0.011;17.582; 0.010;16.546; 0.019;1989.686;2365.556;279.0306917;-23.8881476
279.114777300;-23.886925500; 7257;18.407; 0.016;17.616; 0.017;16.393; 0.014; 827.116;2381.163;279.1147773;-23.8869255
279.063094300;-23.988842200; 7258;18.792; 0.008;17.569; 0.009;16.144; 0.007;1544.240; 841.863;279.0630943;-23.9888422
279.124642600;-23.991889200; 7259;18.859; 0.009;17.559; 0.013;16.237; 0.008; 694.062; 793.557;279.1246426;-23.9918892
279.061645800;-24.027919400; 7260;18.377; 0.008;17.579; 0.008;16.513; 0.008;1565.229; 251.001;279.0616458;-24.0279194
279.125304000;-23.998931700; 7261;18.339; 0.007;17.582; 0.008;16.557; 0.008; 685.150; 687.038;279.1253040;-23.9989317
279.061958700;-23.894611200; 7262;18.259; 0.009;17.576; 0.010;16.436; 0.014;1557.564;2266.828;279.0619587;-23.8946112
279.105555900;-24.004082800; 7263;18.361; 0.008;17.583; 0.008;16.556; 0.009; 958.097; 609.902;279.1055559;-24.0040828
279.116980000;-23.805588300; 7264;18.445; 0.008;17.581; 0.008;16.520; 0.008; 794.139;3611.043;279.1169800;-23.8055883
279.128394800;-23.845351400; 7265;18.370; 0.008;17.583; 0.008;16.537; 0.008; 637.504;3009.306;279.1283948;-23.8453514
279.057465600;-23.853221600; 7266;18.373; 0.007;17.608; 0.008;16.490; 0.008;1618.662;2892.858;279.0574656;-23.8532216
279.031465700;-23.900457000; 7267;18.965; 0.008;17.547; 0.008;15.883; 0.008;1979.254;2179.394;279.0314657;-23.9004570
279.102729100;-23.897702600; 7268; 0.000; 0.000;17.573; 0.020;16.352; 0.018; 994.008;2218.649;279.1027291;-23.8977026
279.149801400;-23.777877600; 7269;18.485; 0.008;17.579; 0.008;16.479; 0.008; 339.115;4028.766;279.1498014;-23.7778776
279.109266200;-23.884480900; 7270;18.436; 0.012;17.545; 0.013;16.529; 0.016; 903.236;2418.339;279.1092662;-23.8844809
279.074888400;-24.028919700; 7271;18.361; 0.008;17.586; 0.008;16.612; 0.009;1382.368; 235.429;279.0748884;-24.0289197
279.122158600;-23.864109600; 7272;18.417; 0.008;17.582; 0.009;16.530; 0.009; 724.344;2725.895;279.1221586;-23.8641096
279.065061300;-23.930844600; 7273;18.458; 0.011;17.599; 0.014;16.489; 0.018;1515.592;1718.815;279.0650613;-23.9308446
279.123067300;-23.962374600; 7274;18.376; 0.008;17.582; 0.008;16.505; 0.009; 714.889;1239.927;279.1230673;-23.9623746
279.080538500;-23.934061600; 7275; 0.000; 0.000;17.563; 0.020;16.589; 0.019;1301.769;1669.640;279.0805385;-23.9340616
279.083936400;-23.920118300; 7276;18.927; 0.027;17.569; 0.039;16.258; 0.015;1254.425;1880.366;279.0839364;-23.9201183
279.127068500;-23.916245500; 7277;18.403; 0.010;17.521; 0.012;16.478; 0.014; 658.122;1937.318;279.1270685;-23.9162455
279.064257700;-24.026423500; 7278;18.390; 0.011;17.584; 0.011;16.606; 0.012;1529.120; 273.534;279.0642577;-24.0264235
279.105994300;-23.797967100; 7279;18.456; 0.008;17.585; 0.008;16.524; 0.008; 945.893;3726.707;279.1059943;-23.7979671
279.139783700;-23.991829300; 7280;18.348; 0.008;17.584; 0.008;16.562; 0.009; 484.894; 793.857;279.1397837;-23.9918293
279.068827400;-23.843687500; 7281;18.378; 0.007;17.582; 0.008;16.517; 0.008;1461.289;3036.654;279.0688274;-23.8436875
279.082937700;-23.827580100; 7282;18.463; 0.008;17.581; 0.008;16.486; 0.008;1265.698;3279.741;279.0829377;-23.8275801
279.128670700;-23.926336200; 7283;18.584; 0.013;17.583; 0.016;16.514; 0.014; 636.301;1784.666;279.1286707;-23.9263362
279.077179000;-23.914544100; 7284;18.370; 0.015;17.597; 0.015;16.408; 0.014;1347.678;1964.893;279.0771790;-23.9145441
279.096029200;-23.932728300; 7285;18.372; 0.011;17.588; 0.012;16.457; 0.016;1087.639;1689.248;279.0960292;-23.9327283
279.131015200;-23.801124800; 7286;18.503; 0.009;17.583; 0.010;16.517; 0.010; 599.824;3677.990;279.1310152;-23.8011248
279.053650800;-24.015404800; 7287;18.368; 0.009;17.587; 0.010;16.560; 0.012;1675.342; 440.502;279.0536508;-24.0154048
279.167681300;-23.940062400; 7288;18.394; 0.008;17.584; 0.008;16.535; 0.011;  97.616;1575.482;279.1676813;-23.9400624
279.066382800;-23.830753900; 7289;18.427; 0.008;17.582; 0.008;16.495; 0.008;1494.769;3232.315;279.0663828;-23.8307539
279.152108400;-23.902843300; 7290;18.423; 0.011;17.588; 0.012;16.609; 0.014; 311.539;2138.962;279.1521084;-23.9028433
279.092149300;-23.819828000; 7291;18.458; 0.008;17.583; 0.008;16.510; 0.009;1138.062;3396.638;279.0921493;-23.8198280
279.063491600;-23.941765600; 7292;18.586; 0.011;17.640; 0.013;16.350; 0.011;1537.562;1553.723;279.0634916;-23.9417656
279.117385100;-23.938038300; 7293; 0.000; 0.000;17.586; 0.054;16.557; 0.069; 792.648;1608.152;279.1173851;-23.9380383
279.051498400;-24.027743400; 7294;18.373; 0.008;17.586; 0.008;16.550; 0.008;1705.366; 253.992;279.0514984;-24.0277434
279.041731500;-23.988446100; 7295; 0.000; 0.000;17.589; 0.015;16.577; 0.028;1839.352; 848.539;279.0417315;-23.9884461
279.060603500;-23.849134100; 7296;18.422; 0.008;17.581; 0.009;16.489; 0.009;1575.165;2954.566;279.0606035;-23.8491341
279.035129800;-23.884652900; 7297;18.378; 0.011;17.606; 0.013;16.589; 0.014;1928.249;2418.267;279.0351298;-23.8846529
279.131732700;-23.980248200; 7298;18.379; 0.008;17.586; 0.008;16.541; 0.008; 595.736; 969.307;279.1317327;-23.9802482
279.141818400;-23.829186200; 7299;18.778; 0.008;17.568; 0.008;16.194; 0.008; 451.307;3253.214;279.1418184;-23.8291862
279.117165200;-23.961647000; 7300;18.554; 0.009;17.601; 0.014;16.642; 0.009; 796.420;1251.159;279.1171652;-23.9616470
279.096294500;-23.971912400; 7301;18.364; 0.008;17.588; 0.008;16.580; 0.009;1085.100;1096.711;279.0962945;-23.9719124
279.098986300;-23.930823600; 7302;18.385; 0.011;17.588; 0.010;16.522; 0.017;1046.714;1717.943;279.0989863;-23.9308236
279.099132600;-23.849556200; 7303;18.397; 0.008;17.588; 0.009;16.564; 0.010;1042.328;2946.839;279.0991326;-23.8495562
279.056200300;-23.865808000; 7304;18.360; 0.008;17.581; 0.008;16.463; 0.008;1636.468;2702.571;279.0562003;-23.8658080
279.166022100;-23.940947900; 7305;18.468; 0.008;17.585; 0.010;16.470; 0.009; 120.578;1562.165;279.1660221;-23.9409479
279.149525300;-23.941361300; 7306;18.393; 0.008;17.589; 0.008;16.527; 0.009; 348.578;1556.614;279.1495253;-23.9413613
279.064626800;-23.988718400; 7307;18.412; 0.008;17.592; 0.008;16.584; 0.008;1523.065; 843.683;279.0646268;-23.9887184
279.061584200;-23.953248900; 7308;18.323; 0.008;17.589; 0.008;16.555; 0.009;1564.210;1380.141;279.0615842;-23.9532489
279.155383600;-24.010432000; 7309;18.338; 0.007;17.588; 0.008;16.566; 0.008; 270.043; 511.908;279.1553836;-24.0104320
279.068099100;-23.927817800; 7310;18.357; 0.014;17.587; 0.013;16.577; 0.015;1473.528;1764.483;279.0680991;-23.9278178
279.161736200;-23.793321200; 7311;18.895; 0.009;17.566; 0.010;16.107; 0.008; 174.521;3794.725;279.1617362;-23.7933212
279.157929600;-23.854715100; 7312;18.425; 0.008;17.585; 0.009;16.494; 0.009; 229.362;2866.498;279.1579296;-23.8547151
279.155703300;-23.892441600; 7313;18.331; 0.008;17.591; 0.009;16.594; 0.008; 261.478;2296.102;279.1557033;-23.8924416
279.171419800;-23.905986100; 7314;18.336; 0.008;17.586; 0.008;16.504; 0.009;  44.693;2090.610;279.1714198;-23.9059861
279.094112500;-23.886766900; 7315; 0.000; 0.000;17.548; 0.018;16.548; 0.014;1112.817;2384.332;279.0941125;-23.8867669
279.140122900;-23.882643800; 7316;18.392; 0.014;17.593; 0.014;16.625; 0.012; 476.551;2444.909;279.1401229;-23.8826438
279.082976700;-23.863987300; 7317;18.504; 0.014;17.598; 0.014;16.648; 0.022;1266.154;2729.197;279.0829767;-23.8639873
279.069378200;-24.002170500; 7318;18.417; 0.012;17.596; 0.013;16.694; 0.009;1457.774; 640.106;279.0693782;-24.0021705
279.161268500;-23.956951600; 7319;18.386; 0.008;17.586; 0.008;16.489; 0.010; 186.846;1320.367;279.1612685;-23.9569516
279.169886600;-23.881185900; 7320;18.349; 0.008;17.587; 0.008;16.507; 0.009;  64.978;2465.698;279.1698866;-23.8811859
279.047786100;-23.912821400; 7321;18.340; 0.009;17.591; 0.009;16.569; 0.011;1753.927;1991.918;279.0477861;-23.9128214
279.053685400;-23.792227200; 7322;18.397; 0.008;17.589; 0.008;16.545; 0.008;1669.464;3815.329;279.0536854;-23.7922272
279.046681300;-23.915859800; 7323;18.308; 0.008;17.583; 0.009;16.568; 0.012;1769.270;1946.007;279.0466813;-23.9158598
279.174598700;-23.854309700; 7324; 0.000; 0.000;17.578; 0.083;16.327; 0.008;  -1.173;2871.907;279.1745987;-23.8543097
279.089491800;-23.928011100; 7325;18.405; 0.012;17.588; 0.012;16.485; 0.015;1177.858;1760.816;279.0894918;-23.9280111
279.047482600;-23.825439500; 7326;18.376; 0.008;17.586; 0.008;16.500; 0.008;1756.066;3313.295;279.0474826;-23.8254395
279.147076900;-23.895286700; 7327;18.360; 0.008;17.595; 0.009;16.592; 0.010; 380.836;2253.441;279.1470769;-23.8952867
279.107577600;-23.854067400; 7328;18.400; 0.009;17.601; 0.009;16.576; 0.010; 925.671;2878.309;279.1075776;-23.8540674
