#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-11T00:19:26 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-11T00:19:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/PASP/116/1012/cat1&-order=I&-out=n_SMV&-out=SMV&-out=Umag&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Rmag&-out=e_Rmag&-out=Imag&-out=Memb&-out=RAJ2000&-out=DEJ2000&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_61161012
#Name: J/PASP/116/1012
#Title: A star catalog for the open cluster NGC 188 (Stetson+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/pasp/116/1012	    IVOID of underlying data collection
#INFO	creator=Stetson P.B.	    First author or institution
#INFO	cites=bibcode:2004PASP..116.1012S	    Article or Data origin sources
#INFO	editor=Publications of the Astronomical Society of the Pacific	    Editor name (article)
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/PASP/116/1012	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.61161012	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_PASP_116_1012_cat1:
#Name: J/PASP/116/1012/cat1
#Title: Original photometry merged with previously published photometry and memberships
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	n_SMV	(A1)	Simbad column added by the CDS	[ucd=meta.note]
#Column	SMV	(I7)	Sequential ID number	[ucd=meta.id;meta.main]
#Column	Umag	(F6.3)	? U magnitude	[ucd=phot.mag;em.opt.U]
#Column	Bmag	(F6.3)	? B magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.4)	? B standard error of the mean	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.4)	? V standard error of the mean	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Rmag	(F6.3)	? R magnitude	[ucd=phot.mag;em.opt.R]
#Column	e_Rmag	(F6.4)	? R standard error of the mean	[ucd=stat.error;phot.mag;em.opt.R]
#Column	Imag	(F6.3)	? I magnitude	[ucd=phot.mag;em.opt.I]
#Column	Memb	(I3)	? Mean membership probability in %	[ucd=stat]
#Column	RAJ2000	(A11)	Hour of right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;n_SMV;SMV;Umag;Bmag;e_Bmag;Vmag;e_Vmag;Rmag;e_Rmag;Imag;Memb;RAJ2000;DEJ2000
007.7011250;+85.4365556;x;   1839;      ;21.744;0.0307;20.199;0.0162;      ;      ;      ;  0;00 30 48.27;+85 26 11.6
007.9616250;+85.1332500;x;   1840;      ;12.721;0.0148;10.910;0.0209;      ;      ;      ; 48;00 31 50.79;+85 07 59.7
008.0558750;+85.0144722;x;   1842;      ;20.014;0.0164;19.134;0.0159;      ;      ;      ;  0;00 32 13.41;+85 00 52.1
008.0172083;+85.0658333;x;   1843;      ;21.443;0.0166;19.828;0.0216;      ;      ;      ;   ;00 32 04.13;+85 03 57.0
007.5831667;+85.5685556;x;   1845;      ;20.083;0.0162;18.910;0.0157;      ;      ;      ;  0;00 30 19.96;+85 34 06.8
007.8759167;+85.2432500;x;   1846;      ;18.801;0.0159;17.657;0.0153;      ;      ;      ;  3;00 31 30.22;+85 14 35.7
008.0397500;+85.0406111;x;   1847;      ;16.435;0.0161;15.147;0.0153;      ;      ;      ;  0;00 32 09.54;+85 02 26.2
008.0389583;+85.0446111;x;   1849;      ;17.990;0.0163;17.365;0.0154;      ;      ;      ;  0;00 32 09.35;+85 02 40.6
007.5746250;+85.5855833;x;   1851;      ;21.834;0.0201;20.192;0.0171;      ;      ;      ;   ;00 30 17.91;+85 35 08.1
007.9033750;+85.2196667;x;   1852;      ;20.162;0.0164;19.557;0.0157;      ;      ;      ;  0;00 31 36.81;+85 13 10.8
007.8082500;+85.3334444;x;   1853;      ;15.408;0.0158;15.235;0.0153;      ;      ;      ; 48;00 31 13.98;+85 20 00.4
007.7689583;+85.3801111;x;   1854;      ;22.089;0.0284;20.538;0.0169;      ;      ;      ;   ;00 31 04.55;+85 22 48.4
007.8898333;+85.2396111;x;   1855;      ;20.892;0.0186;19.410;0.0158;      ;      ;      ;  7;00 31 33.56;+85 14 22.6
007.8725833;+85.2671111;x;   1858;      ;20.573;0.0165;19.408;0.0155;      ;      ;      ;  0;00 31 29.42;+85 16 01.6
007.8434583;+85.3021111;x;   1860;      ;20.794;0.0167;19.654;0.0157;      ;      ;      ;  0;00 31 22.43;+85 18 07.6
007.5886667;+85.5875278;x;   1862;      ;21.587;0.0184;19.979;0.0175;      ;      ;      ;   ;00 30 21.28;+85 35 15.1
007.9519583;+85.1783056;x;   1863;      ;22.397;0.0150;21.247;0.0397;      ;      ;      ;   ;00 31 48.47;+85 10 41.9
007.7201667;+85.4504444;x;   1865;      ;16.558;0.0158;15.819;0.0156;      ;      ;      ; 92;00 30 52.84;+85 27 01.6
007.8075833;+85.3553333;x;   1867;      ;22.408;0.0150;20.925;0.0188;      ;      ;      ;   ;00 31 13.82;+85 21 19.2
008.1631667;+84.9142500;x;   1872;      ;14.820;0.0186;14.152;0.0285;      ;      ;      ;  0;00 32 39.16;+84 54 51.3
007.7582917;+85.4165556;x;   1873;      ;18.755;0.0160;17.807;0.0153;      ;      ;      ;  0;00 31 01.99;+85 24 59.6
008.1102500;+84.9888333;x;   1875;      ;21.525;0.0270;20.014;0.0178;      ;      ;      ;   ;00 32 26.46;+84 59 19.8
007.6893333;+85.4997222;x;   1881;      ;      ;      ;21.003;0.0150;      ;      ;      ;   ;00 30 45.44;+85 29 59.0
007.9493333;+85.2030833;x;   1882;      ;21.831;0.0291;20.824;0.0171;      ;      ;      ; 28;00 31 47.84;+85 12 11.1
008.0255833;+85.1096389;x;   1883;      ;22.228;0.0579;20.721;0.0180;      ;      ;      ;   ;00 32 06.14;+85 06 34.7
008.0949583;+85.0201667;x;   1884;      ;22.059;0.0376;20.657;0.0169;      ;      ;      ;   ;00 32 22.79;+85 01 12.6
007.6750000;+85.5210278;x;   1885;      ;18.079;0.0157;17.428;0.0154;      ;      ;      ;  0;00 30 42.00;+85 31 15.7
007.7353750;+85.4569167;x;   1886;      ;21.097;0.0174;20.470;0.0167;      ;      ;      ;   ;00 30 56.49;+85 27 24.9
008.1028333;+85.0163056;x;   1887;      ;19.068;0.0166;18.110;0.0157;      ;      ;      ;  0;00 32 24.68;+85 00 58.7
008.1074583;+85.0103056;x;   1888;      ;20.596;0.0168;19.621;0.0165;      ;      ;      ; 13;00 32 25.79;+85 00 37.1
007.6256250;+85.5781944;x;   1889;      ;17.903;0.0158;17.116;0.0155;      ;      ;      ;  0;00 30 30.15;+85 34 41.5
007.8303333;+85.3548611;x;   1891;      ;22.508;0.0150;20.818;0.0166;      ;      ;      ;   ;00 31 19.28;+85 21 17.5
008.1670417;+84.9318056;x;   1892;      ;17.383;0.0183;16.165;0.0168;      ;      ;      ;   ;00 32 40.09;+84 55 54.5
008.1551250;+84.9500278;x;   1893;      ;18.367;0.0157;17.769;0.0166;      ;      ;      ;  0;00 32 37.23;+84 57 00.1
008.1850000;+84.9153333;x;   1896;      ;19.447;0.0162;18.711;0.0162;      ;      ;      ;   ;00 32 44.40;+84 54 55.2
007.8497083;+85.3406389;x;   1897;      ;18.249;0.0158;17.630;0.0153;      ;      ;      ;  0;00 31 23.93;+85 20 26.3
007.5486667;+85.6666944;x;   1898;      ;17.805;0.0219;16.780;0.0300;      ;      ;      ;  0;00 30 11.68;+85 40 00.1
008.1807917;+84.9241667;x;   1900;      ;20.170;0.0189;18.883;0.0168;      ;      ;      ;   ;00 32 43.39;+84 55 27.0
008.1267500;+84.9977778;x;   1901;      ;21.992;0.0189;20.402;0.0187;      ;      ;      ;   ;00 32 30.42;+84 59 52.0
007.7436250;+85.4633889;x;   1902;      ;21.104;0.0183;19.436;0.0159;      ;      ;      ;  0;00 30 58.47;+85 27 48.2
007.8580417;+85.3349167;x;   1904;      ;      ;      ;20.934;0.0150;      ;      ;      ;   ;00 31 25.93;+85 20 05.7
008.1247500;+85.0022222;x;   1905;      ;20.614;0.0186;19.284;0.0167;      ;      ;      ;  0;00 32 29.94;+85 00 08.0
007.8278333;+85.3702778;x;   1906;      ;22.094;0.0230;20.440;0.0173;      ;      ;      ;   ;00 31 18.68;+85 22 13.0
007.7067917;+85.5073056;x;   1910;      ;19.837;0.0158;18.599;0.0155;      ;      ;      ;  0;00 30 49.63;+85 30 26.3
007.9751667;+85.1984722;x;   1913;      ;16.701;0.0159;16.024;0.0154;      ;      ;      ;  0;00 31 54.04;+85 11 54.5
008.0056667;+85.1608611;x;   1914;      ;21.588;0.0222;20.149;0.0166;      ;      ;      ;   ;00 32 01.36;+85 09 39.1
007.5857500;+85.6421111;x;   1916;      ;14.170;0.0154;13.525;0.0150;      ;      ;      ;  0;00 30 20.58;+85 38 31.6
008.1350833;+85.0039444;x;   1921;      ;22.016;0.0208;20.704;0.0190;      ;      ;      ;   ;00 32 32.42;+85 00 14.2
008.0417917;+85.1266944;x;   1922;      ;20.362;0.0185;19.798;0.0156;      ;      ;      ;  0;00 32 10.03;+85 07 36.1
007.7346250;+85.4907222;x;   1923;      ;21.645;0.0186;20.975;0.0185;      ;      ;      ;   ;00 30 56.31;+85 29 26.6
008.1907083;+84.9329444;x;   1925;      ;16.519;0.0175;15.755;0.0163;      ;      ;      ; 62;00 32 45.77;+84 55 58.6
007.7795833;+85.4441389;x;   1926;      ;22.070;0.0250;20.788;0.0182;      ;      ;      ;   ;00 31 07.10;+85 26 38.9
007.8161667;+85.4057778;x;   1927;      ;22.370;0.0669;20.748;0.0194;      ;      ;      ;   ;00 31 15.88;+85 24 20.8
007.6014167;+85.6400278;x;   1929;      ;20.583;0.0372;20.049;0.0197;      ;      ;      ;   ;00 30 24.34;+85 38 24.1
007.7272500;+85.5077222;x;   1931;      ;21.676;0.0204;20.246;0.0164;      ;      ;      ;   ;00 30 54.54;+85 30 27.8
007.5794583;+85.6628611;x;   1932;      ;15.435;0.0227;14.932;0.0173;      ;      ;      ;  0;00 30 19.07;+85 39 46.3
007.7835000;+85.4465278;x;   1933;      ;19.612;0.0162;18.964;0.0156;      ;      ;      ;  0;00 31 08.04;+85 26 47.5
008.2162083;+84.9072500;x;   1934;      ;22.005;0.0150;20.774;0.0270;      ;      ;      ;   ;00 32 51.89;+84 54 26.1
007.5965833;+85.6478889;x;   1935;      ;18.800;0.0234;17.973;0.0280;      ;      ;      ;  0;00 30 23.18;+85 38 52.4
008.0956667;+85.0741111;x;   1937;      ;21.362;0.0200;19.715;0.0157;      ;      ;      ;  0;00 32 22.96;+85 04 26.8
008.0650833;+85.1139444;x;   1938;      ;16.565;0.0165;15.586;0.0152;      ;      ;      ;  0;00 32 15.62;+85 06 50.2
007.8860417;+85.3342500;x;   1939;      ;21.502;0.0180;20.382;0.0167;      ;      ;      ;   ;00 31 32.65;+85 20 03.3
008.2337083;+84.8877500;x;   1940;      ;16.609;0.0162;16.078;0.0150;      ;      ;      ;  0;00 32 56.09;+84 53 15.9
007.9630417;+85.2437778;x;   1941;      ;19.495;0.0164;18.078;0.0153;      ;      ;      ;  0;00 31 51.13;+85 14 37.6
007.6441250;+85.6035833;x;   1942;      ;20.775;0.0453;19.262;0.0237;      ;      ;      ;   ;00 30 34.59;+85 36 12.9
007.7353750;+85.5079167;x;   1943;      ;21.051;0.0247;20.393;0.0161;      ;      ;      ;   ;00 30 56.49;+85 30 28.5
008.0034167;+85.1962222;x;   1944;      ;13.856;0.0168;12.562;0.0150;      ;      ;      ; 55;00 32 00.82;+85 11 46.4
007.9817083;+85.2244722;x;   1945;      ;18.893;0.0157;17.910;0.0153;      ;      ;      ;  3;00 31 55.61;+85 13 28.1
008.2013333;+84.9388333;x;   1947;      ;20.289;0.0234;19.338;0.0152;      ;      ;      ;   ;00 32 48.32;+84 56 19.8
007.9504583;+85.2655833;x;   1950;      ;22.092;0.0150;21.485;0.0207;      ;      ;      ;   ;00 31 48.11;+85 15 56.1
007.8813750;+85.3496111;x;   1951;      ;19.157;0.0160;18.474;0.0154;      ;      ;      ;  0;00 31 31.53;+85 20 58.6
008.0214167;+85.1831389;x;   1954;      ;17.309;0.0166;16.579;0.0156;      ;      ;      ;  0;00 32 05.14;+85 10 59.3
007.9795000;+85.2362222;x;   1956;      ;20.190;0.0158;18.509;0.0155;      ;      ;      ;  0;00 31 55.08;+85 14 10.4
007.8328750;+85.4125833;x;   1957;      ;18.272;0.0161;16.760;0.0152;      ;      ;      ;  0;00 31 19.89;+85 24 45.3
007.6686250;+85.5924722;x;   1958;      ;19.688;0.0167;18.539;0.0157;      ;      ;      ;  0;00 30 40.47;+85 35 32.9
007.6094583;+85.6537778;x;   1959;      ;20.839;0.0280;19.583;0.0157;      ;      ;      ;  0;00 30 26.27;+85 39 13.6
008.1908333;+84.9669444;x;   1960;      ;21.702;0.0150;20.413;0.0168;      ;      ;      ;   ;00 32 45.80;+84 58 01.0
008.0580000;+85.1431667;x;   1961;      ;19.861;0.0168;18.868;0.0154;      ;      ;      ;  0;00 32 13.92;+85 08 35.4
007.7396250;+85.5206667;x;   1964;      ;16.877;0.0158;16.105;0.0153;      ;      ;      ; 43;00 30 57.51;+85 31 14.4
007.7500833;+85.5093333;x;   1965;      ;20.522;0.0176;19.109;0.0167;      ;      ;      ;  2;00 31 00.02;+85 30 33.6
007.9885417;+85.2330000;x;   1966;      ;20.511;0.0174;19.880;0.0154;      ;      ;      ;  0;00 31 57.25;+85 13 58.8
008.0147083;+85.2010000;x;   1967;      ;21.547;0.0207;20.762;0.0181;      ;      ;      ;   ;00 32 03.53;+85 12 03.6
007.9220417;+85.3167222;x;   1971;      ;19.034;0.0163;18.417;0.0154;      ;      ;      ;  0;00 31 41.29;+85 19 00.2
008.1674167;+85.0083889;x;   1972;      ;      ;      ;21.591;0.0150;      ;      ;      ;   ;00 32 40.18;+85 00 30.2
008.0216667;+85.1984167;x;   1974;      ;21.917;0.0229;20.672;0.0172;      ;      ;      ;   ;00 32 05.20;+85 11 54.3
007.8060417;+85.4547500;x;   1976;      ;19.817;0.0161;18.431;0.0154;      ;      ;      ;  0;00 31 13.45;+85 27 17.1
007.8952500;+85.3534167;x;   1978;      ;20.152;0.0166;18.695;0.0154;      ;      ;      ;  0;00 31 34.86;+85 21 12.3
007.8349583;+85.4255000;x;   1980;      ;12.883;0.1010;11.663;0.0152;      ;      ;      ; 25;00 31 20.39;+85 25 31.8
007.8098333;+85.4569444;x;   1981;      ;17.254;0.0156;16.401;0.0155;      ;      ;      ;  0;00 31 14.36;+85 27 25.0
007.7105000;+85.5677222;x;   1983;      ;22.260;0.0150;20.696;0.0175;      ;      ;      ;   ;00 30 50.52;+85 34 03.8
008.1417083;+85.0542500;x;   1984;      ;21.914;0.0341;20.322;0.0173;      ;      ;      ;   ;00 32 34.01;+85 03 15.3
008.0081667;+85.2270000;x;   1985;      ;21.677;0.0201;20.698;0.0168;      ;      ;      ;   ;00 32 01.96;+85 13 37.2
008.1003750;+85.1108611;x;   1987;      ;20.753;0.0192;19.891;0.0159;      ;      ;      ;  0;00 32 24.09;+85 06 39.1
008.2542917;+84.9041667;x;   1988;      ;13.695;0.0148;12.992;0.0146;      ;      ;      ;  0;00 33 01.03;+84 54 15.0
008.2085833;+84.9681667;x;   1989;      ;21.756;0.0247;20.496;0.0152;      ;      ;      ;   ;00 32 50.06;+84 58 05.4
007.9035000;+85.3570833;x;   1991;      ;      ;      ;21.796;0.0150;      ;      ;      ;   ;00 31 36.84;+85 21 25.5
008.0361250;+85.1972778;x;   1992;      ;21.306;0.0237;20.618;0.0172;      ;      ;      ;  0;00 32 08.67;+85 11 50.2
008.0911667;+85.1280833;x;   1994;      ;21.044;0.0190;20.259;0.0162;      ;      ;      ;   ;00 32 21.88;+85 07 41.1
008.0770833;+85.1499444;x;   1997;      ;22.245;0.0150;21.220;0.0256;      ;      ;      ;   ;00 32 18.50;+85 08 59.8
008.0256250;+85.2165833;x;   1998;      ;22.229;0.0150;20.770;0.0169;      ;      ;      ;   ;00 32 06.15;+85 12 59.7
007.7042083;+85.5863889;x;   1999;      ;20.900;0.0170;20.078;0.0166;      ;      ;      ;  0;00 30 49.01;+85 35 11.0
007.7794167;+85.5120278;x;   2005;      ;22.085;0.0524;21.487;0.0154;      ;      ;      ;   ;00 31 07.06;+85 30 43.3
008.0736667;+85.1655000;x;   2007;      ;20.448;0.0162;19.517;0.0157;      ;      ;      ;  0;00 32 17.68;+85 09 55.8
007.9954167;+85.2655556;x;   2010;      ;20.718;0.0170;19.327;0.0156;      ;      ;      ; 29;00 31 58.90;+85 15 56.0
007.9104167;+85.3681667;x;   2012;      ;20.747;0.0470;19.924;0.0380;      ;      ;      ;   ;00 31 38.50;+85 22 05.4
007.6847917;+85.6189167;x;   2013;      ;18.680;0.0168;17.901;0.0176;      ;      ;      ;  0;00 30 44.35;+85 37 08.1
008.1605417;+85.0563889;x;   2015;      ;21.496;0.0200;20.967;0.0168;      ;      ;      ;   ;00 32 38.53;+85 03 23.0
007.8138750;+85.4808056;x;   2016;      ;16.097;0.0162;14.921;0.0155;      ;      ;      ;  0;00 31 15.33;+85 28 50.9
008.0281667;+85.2282222;x;   2017;      ;21.698;0.0181;20.345;0.0156;      ;      ;      ;   ;00 32 06.76;+85 13 41.6
008.1569167;+85.0658056;x;   2019;      ;18.654;0.0166;17.629;0.0153;      ;      ;      ;  0;00 32 37.66;+85 03 56.9
007.7797083;+85.5230556;x;   2021;      ;      ;      ;21.382;0.0150;      ;      ;      ;   ;00 31 07.13;+85 31 23.0
007.9063750;+85.3818611;x;   2023;      ;21.948;0.0260;20.695;0.0181;      ;      ;      ;   ;00 31 37.53;+85 22 54.7
008.0361250;+85.2258889;x;   2024;      ;19.314;0.0159;18.748;0.0154;      ;      ;      ;  0;00 32 08.67;+85 13 33.2
008.1906250;+85.0265278;x;   2026;      ;20.224;0.0178;19.229;0.0157;      ;      ;      ;  1;00 32 45.75;+85 01 35.5
008.1115833;+85.1333889;x;   2028;      ;21.612;0.0208;20.418;0.0169;      ;      ;      ;   ;00 32 26.78;+85 08 00.2
007.9350833;+85.3565556;x;   2030;      ;16.384;0.0155;15.632;0.0152;      ;      ;      ;  0;00 31 44.42;+85 21 23.6
007.9767917;+85.3075556;x;   2031;      ;17.975;0.0159;17.292;0.0154;      ;      ;      ;  0;00 31 54.43;+85 18 27.2
007.7380833;+85.5830556;x;   2034;      ;22.238;0.0150;20.680;0.0194;      ;      ;      ;   ;00 30 57.14;+85 34 59.0
007.8146667;+85.5000556;x;   2036;      ;20.248;0.0164;19.413;0.0162;      ;      ;      ;  0;00 31 15.52;+85 30 00.2
007.6543333;+85.6720000;x;   2037;      ;21.451;0.0486;20.045;0.0178;      ;      ;      ;   ;00 30 37.04;+85 40 19.2
008.0202917;+85.2599444;x;   2038;      ;16.753;0.0158;15.934;0.0153;      ;      ;      ;  0;00 32 04.87;+85 15 35.8
007.7632083;+85.5590278;x;   2039;      ;20.715;0.0164;19.544;0.0156;      ;      ;      ;  0;00 31 03.17;+85 33 32.5
008.2217917;+85.0044167;x;   2044;      ;21.390;0.0198;20.812;0.0184;      ;      ;      ;   ;00 32 53.23;+85 00 15.9
007.7549583;+85.5725278;x;   2045;      ;16.376;0.0156;15.785;0.0154;      ;      ;      ;  0;00 31 01.19;+85 34 21.1
007.9225000;+85.3866389;x;   2046;      ;      ;      ;20.563;0.0150;      ;      ;      ;   ;00 31 41.40;+85 23 11.9
007.7741250;+85.5540556;x;   2047;      ;20.110;0.0161;19.149;0.0155;      ;      ;      ;  0;00 31 05.79;+85 33 14.6
008.2831667;+84.9230278;x;   2048;      ;20.846;0.0186;19.608;0.0154;      ;      ;      ;   ;00 33 07.96;+84 55 22.9
007.8147083;+85.5166111;x;   2051;      ;22.425;0.0150;20.811;0.0184;      ;      ;      ;   ;00 31 15.53;+85 30 59.8
008.0997083;+85.1778333;x;   2054;      ;19.913;0.0173;19.285;0.0156;      ;      ;      ;  1;00 32 23.93;+85 10 40.2
008.1442083;+85.1297778;x;   2061;      ;18.138;0.0169;17.271;0.0152;      ;      ;      ;  0;00 32 34.61;+85 07 47.2
007.7425417;+85.6046944;x;   2062;      ;19.125;0.0179;18.016;0.0162;      ;      ;      ;  0;00 30 58.21;+85 36 16.9
007.9162083;+85.4120556;x;   2063;      ;21.863;0.0301;21.023;0.0202;      ;      ;      ;   ;00 31 39.89;+85 24 43.4
007.8055000;+85.5404167;x;   2064;      ;21.636;0.0184;20.152;0.0171;      ;      ;      ;   ;00 31 13.32;+85 32 25.5
008.1963333;+85.0678611;x;   2067;      ;15.275;0.0164;14.629;0.0152;      ;      ;      ;  0;00 32 47.12;+85 04 04.3
008.1206667;+85.1729722;x;   2070;      ;      ;      ;21.045;0.0150;      ;      ;      ;   ;00 32 28.96;+85 10 22.7
007.8333333;+85.5174722;x;   2071;      ;21.414;0.0172;19.889;0.0157;      ;      ;      ;   ;00 31 20.00;+85 31 02.9
007.9905000;+85.3364167;x;   2072;      ;19.637;0.0163;18.762;0.0155;      ;      ;      ;  0;00 31 57.72;+85 20 11.1
008.1607083;+85.1257500;x;   2074;      ;22.369;0.0150;20.884;0.0185;      ;      ;      ;   ;00 32 38.57;+85 07 32.7
007.7231250;+85.6421389;x;   2075;      ;19.466;0.0287;18.429;0.0216;      ;      ;      ;  0;00 30 53.55;+85 38 31.7
008.1307917;+85.1666944;x;   2076;      ;19.443;0.0173;17.947;0.0195;      ;      ;      ;  0;00 32 31.39;+85 10 00.1
007.8389167;+85.5173889;x;   2077;      ;22.046;0.0179;20.443;0.0159;      ;      ;      ;   ;00 31 21.34;+85 31 02.6
007.7670000;+85.5967222;x;   2078;      ;21.002;0.0165;19.985;0.0172;      ;      ;      ;   ;00 31 04.08;+85 35 48.2
008.2453333;+85.0171944;x;   2080;      ;21.367;0.0202;20.345;0.0162;      ;      ;      ;   ;00 32 58.88;+85 01 01.9
008.0410000;+85.2843611;x;   2081;      ;20.476;0.0175;19.598;0.0154;      ;      ;      ;  0;00 32 09.84;+85 17 03.7
007.7261667;+85.6493611;x;   2082;      ;20.427;0.0195;19.367;0.0212;      ;      ;      ;   ;00 30 54.28;+85 38 57.7
008.3340000;+84.9028333;x;   2084;      ;12.221;0.0148;11.700;0.0638;      ;      ;      ;  0;00 33 20.16;+84 54 10.2
008.3720000;+84.8488611;x;   2086;      ;14.553;0.1010;13.510;0.0638;      ;      ;      ; 50;00 33 29.28;+84 50 55.9
007.7285000;+85.6518056;x;   2088;      ;18.685;0.0225;18.188;0.0154;      ;      ;      ;   ;00 30 54.84;+85 39 06.5
008.2169167;+85.0714167;x;   2089;      ;16.676;0.0165;15.737;0.0152;      ;      ;      ;  0;00 32 52.06;+85 04 17.1
007.7529583;+85.6320833;x;   2093;      ;20.363;0.0216;19.799;0.0180;      ;      ;      ;  0;00 31 00.71;+85 37 55.5
008.3677083;+84.8664444;x;   2095;      ;13.963;0.1010;13.300;0.0638;      ;      ;      ;  0;00 33 28.25;+84 51 59.2
008.2327083;+85.0589444;x;   2096;      ;16.202;0.0162;15.488;0.0152;      ;      ;      ;  0;00 32 55.85;+85 03 32.2
008.2385833;+85.0515000;x;   2097;      ;20.790;0.0182;20.227;0.0162;      ;      ;      ;   ;00 32 57.26;+85 03 05.4
007.8368750;+85.5476389;x;   2098;      ;21.420;0.0185;20.910;0.0189;      ;      ;      ;   ;00 31 20.85;+85 32 51.5
007.8662500;+85.5171944;x;   2099;      ;18.721;0.0158;17.965;0.0153;      ;      ;      ;  0;00 31 27.90;+85 31 01.9
007.8547500;+85.5318611;x;   2100;      ;22.170;0.0279;20.576;0.0170;      ;      ;      ;   ;00 31 25.14;+85 31 54.7
007.9375417;+85.4384444;x;   2101;      ;20.816;0.0175;19.665;0.0159;      ;      ;      ;  0;00 31 45.01;+85 26 18.4
008.0392500;+85.3237222;x;   2104;      ;14.964;0.0141;13.971;0.0147;      ;      ;      ;  0;00 32 09.42;+85 19 25.4
007.9800000;+85.3958889;x;   2106;      ;19.959;0.0730;18.436;0.0283;      ;      ;      ;   ;00 31 55.20;+85 23 45.2
008.0600417;+85.2988889;x;   2107;      ;21.059;0.0166;19.908;0.0160;      ;      ;      ;  0;00 32 14.41;+85 17 56.0
007.8102917;+85.5900833;x;   2109;      ;21.617;0.0175;20.106;0.0190;      ;      ;      ;   ;00 31 14.47;+85 35 24.3
008.3040000;+84.9783889;x;   2110;      ;15.604;0.0157;14.883;0.0166;      ;      ;      ; 48;00 33 12.96;+84 58 42.2
008.3372083;+84.9368333;x;   2114;      ;17.382;0.0170;16.841;0.0168;      ;      ;      ;  0;00 33 20.93;+84 56 12.6
008.1039583;+85.2546667;x;   2117;      ;22.082;0.0217;20.582;0.0158;      ;      ;      ;   ;00 32 24.95;+85 15 16.8
008.1159583;+85.2396944;x;   2118;      ;21.381;0.0183;19.848;0.0157;      ;      ;      ;  0;00 32 27.83;+85 14 22.9
008.3439167;+84.9320556;x;   2120;      ;21.510;0.0150;20.977;0.0399;      ;      ;      ;   ;00 33 22.54;+84 55 55.4
007.8813333;+85.5219722;x;   2121;      ;      ;      ;21.324;0.0150;      ;      ;      ;   ;00 31 31.52;+85 31 19.1
008.1814167;+85.1583056;x;   2122;      ;21.880;0.0288;21.073;0.0192;      ;      ;      ;   ;00 32 43.54;+85 09 29.9
007.9417500;+85.4552222;x;   2124;      ;15.971;0.0159;15.171;0.0155;      ;      ;      ;  0;00 31 46.02;+85 27 18.8
008.1582917;+85.1902222;x;   2125;      ;16.957;0.0160;16.325;0.0155;      ;      ;      ;  0;00 32 37.99;+85 11 24.8
008.3616250;+84.9179167;x;   2129;      ;19.651;0.0166;18.942;0.0157;      ;      ;      ;   ;00 33 26.79;+84 55 04.5
008.2415833;+85.0881111;x;   2131;      ;17.073;0.0166;16.249;0.0152;      ;      ;      ;  0;00 32 57.98;+85 05 17.2
007.8300833;+85.5908056;x;   2132;      ;      ;      ;20.960;0.0150;      ;      ;      ;   ;00 31 19.22;+85 35 26.9
007.9737083;+85.4297222;x;   2134;      ;      ;      ;21.475;0.0150;      ;      ;      ;   ;00 31 53.69;+85 25 47.0
008.0181250;+85.3824167;x;   2136;      ;14.405;0.0192;12.685;0.0149;      ;      ;      ; 49;00 32 04.35;+85 22 56.7
008.3798750;+84.9056667;x;   2138;      ;21.375;0.0150;20.061;0.0160;      ;      ;      ;   ;00 33 31.17;+84 54 20.4
